Entry	Reviewed	Entry Name	Gene Names	Annotation
P08620	reviewed	FGF4_HUMAN	FGF4 HST HSTF1 KS3	5.0
P08621	reviewed	RU17_HUMAN	SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1	5.0
P08631	reviewed	HCK_HUMAN	HCK	5.0
P08637	reviewed	FCG3A_HUMAN	FCGR3A CD16A FCG3 FCGR3 IGFR3	5.0
P08648	reviewed	ITA5_HUMAN	ITGA5 FNRA	5.0
P08651	reviewed	NFIC_HUMAN	NFIC NFI	5.0
P08670	reviewed	VIME_HUMAN	VIM	5.0
P08684	reviewed	CP3A4_HUMAN	CYP3A4 CYP3A3	5.0
P08686	reviewed	CP21A_HUMAN	CYP21A2 CYP21 CYP21B	5.0
P08697	reviewed	A2AP_HUMAN	SERPINF2 AAP PLI	5.0
P08700	reviewed	IL3_HUMAN	IL3	5.0
P08708	reviewed	RS17_HUMAN	RPS17 RPS17L	5.0
P08709	reviewed	FA7_HUMAN	F7	5.0
P08727	reviewed	K1C19_HUMAN	KRT19	5.0
P08729	reviewed	K2C7_HUMAN	KRT7 SCL	5.0
P08754	reviewed	GNAI3_HUMAN	GNAI3	5.0
P08758	reviewed	ANXA5_HUMAN	ANXA5 ANX5 ENX2 PP4	5.0
P08779	reviewed	K1C16_HUMAN	KRT16 KRT16A	5.0
P08833	reviewed	IBP1_HUMAN	IGFBP1 IBP1	5.0
P08842	reviewed	STS_HUMAN	STS ARSC1	5.0
P08861	reviewed	CEL3B_HUMAN	CELA3B ELA3B	5.0
P08865	reviewed	RSSA_HUMAN	RPSA LAMBR LAMR1	5.0
P08887	reviewed	IL6RA_HUMAN	IL6R	5.0
P08908	reviewed	5HT1A_HUMAN	HTR1A ADRB2RL1 ADRBRL1	5.0
P08910	reviewed	ABHD2_HUMAN	ABHD2 LABH2	5.0
P08912	reviewed	ACM5_HUMAN	CHRM5	5.0
P08913	reviewed	ADA2A_HUMAN	ADRA2A ADRA2R ADRAR	5.0
P08922	reviewed	ROS1_HUMAN	ROS1 MCF3 ROS	5.0
P08949	reviewed	NMB_HUMAN	NMB	5.0
P08962	reviewed	CD63_HUMAN	CD63 MLA1 TSPAN30	5.0
P08F94	reviewed	PKHD1_HUMAN	PKHD1 FCYT TIGM1	5.0
P09012	reviewed	SNRPA_HUMAN	SNRPA	5.0
P09016	reviewed	HXD4_HUMAN	HOXD4 HOX4B	5.0
P09017	reviewed	HXC4_HUMAN	HOXC4 HOX3E	5.0
P09038	reviewed	FGF2_HUMAN	FGF2 FGFB	5.0
P09067	reviewed	HXB5_HUMAN	HOXB5 HOX2A	5.0
P09086	reviewed	PO2F2_HUMAN	POU2F2 OCT2 OTF2	5.0
P09104	reviewed	ENOG_HUMAN	ENO2	5.0
P09110	reviewed	THIK_HUMAN	ACAA1 ACAA PTHIO	5.0
P09132	reviewed	SRP19_HUMAN	SRP19	5.0
P09172	reviewed	DOPO_HUMAN	DBH	5.0
P09210	reviewed	GSTA2_HUMAN	GSTA2 GST2	5.0
P09211	reviewed	GSTP1_HUMAN	GSTP1 FAEES3 GST3	5.0
P09228	reviewed	CYTT_HUMAN	CST2	5.0
P09234	reviewed	RU1C_HUMAN	SNRPC	5.0
P09237	reviewed	MMP7_HUMAN	MMP7 MPSL1 PUMP1	5.0
P09238	reviewed	MMP10_HUMAN	MMP10 STMY2	5.0
P09326	reviewed	CD48_HUMAN	CD48 BCM1 BLAST1	5.0
P09327	reviewed	VILI_HUMAN	VIL1 VIL	5.0
P09341	reviewed	GROA_HUMAN	CXCL1 GRO GRO1 GROA MGSA SCYB1	5.0
P09382	reviewed	LEG1_HUMAN	LGALS1	5.0
P09417	reviewed	DHPR_HUMAN	QDPR DHPR SDR33C1	5.0
P09429	reviewed	HMGB1_HUMAN	HMGB1 HMG1	5.0
P09430	reviewed	STP1_HUMAN	TNP1	5.0
P09455	reviewed	RET1_HUMAN	RBP1 CRBP1	5.0
P09466	reviewed	PAEP_HUMAN	PAEP	5.0
P09467	reviewed	F16P1_HUMAN	FBP1 FBP	5.0
P09471	reviewed	GNAO_HUMAN	GNAO1	5.0
P09486	reviewed	SPRC_HUMAN	SPARC ON	5.0
P09488	reviewed	GSTM1_HUMAN	GSTM1 GST1	5.0
P09493	reviewed	TPM1_HUMAN	TPM1 C15orf13 TMSA	5.0
P09496	reviewed	CLCA_HUMAN	CLTA	5.0
P09497	reviewed	CLCB_HUMAN	CLTB	5.0
P09525	reviewed	ANXA4_HUMAN	ANXA4 ANX4	5.0
P09529	reviewed	INHBB_HUMAN	INHBB	5.0
P09543	reviewed	CN37_HUMAN	CNP	5.0
P09544	reviewed	WNT2_HUMAN	WNT2 INT1L1 IRP	5.0
P09564	reviewed	CD7_HUMAN	CD7	5.0
P09601	reviewed	HMOX1_HUMAN	HMOX1 HO HO1	5.0
P09603	reviewed	CSF1_HUMAN	CSF1	5.0
P09619	reviewed	PGFRB_HUMAN	PDGFRB PDGFR PDGFR1	5.0
P09622	reviewed	DLDH_HUMAN	DLD GCSL LAD PHE3	5.0
P09629	reviewed	HXB7_HUMAN	HOXB7 HOX2C	5.0
P09651	reviewed	ROA1_HUMAN	HNRNPA1 HNRPA1	5.0
P09661	reviewed	RU2A_HUMAN	SNRPA1	5.0
P09668	reviewed	CATH_HUMAN	CTSH CPSB	5.0
P09669	reviewed	COX6C_HUMAN	COX6C	5.0
P09681	reviewed	GIP_HUMAN	GIP	5.0
P09683	reviewed	SECR_HUMAN	SCT	5.0
P09693	reviewed	CD3G_HUMAN	CD3G T3G	5.0
P09758	reviewed	TACD2_HUMAN	TACSTD2 GA733-1 M1S1 TROP2	5.0
P09769	reviewed	FGR_HUMAN	FGR SRC2	5.0
P09848	reviewed	LPH_HUMAN	LCT LPH	5.0
P09871	reviewed	C1S_HUMAN	C1S	5.0
P09874	reviewed	PARP1_HUMAN	PARP1 ADPRT PPOL	5.0
P09884	reviewed	DPOLA_HUMAN	POLA1 POLA	5.0
P09912	reviewed	IFI6_HUMAN	IFI6 G1P3	5.0
P09913	reviewed	IFIT2_HUMAN	IFIT2 CIG-42 G10P2 IFI54 ISG54	5.0
P09914	reviewed	IFIT1_HUMAN	IFIT1 G10P1 IFI56 IFNAI1 ISG56	5.0
P09917	reviewed	LOX5_HUMAN	ALOX5 LOG5	5.0
P09919	reviewed	CSF3_HUMAN	CSF3 C17orf33 GCSF	5.0
P09923	reviewed	PPBI_HUMAN	ALPI	5.0
P09936	reviewed	UCHL1_HUMAN	UCHL1	5.0
P09958	reviewed	FURIN_HUMAN	FURIN FUR PACE PCSK3	5.0
P09960	reviewed	LKHA4_HUMAN	LTA4H LTA4	5.0
P09972	reviewed	ALDOC_HUMAN	ALDOC ALDC	5.0
P0C024	reviewed	NUDT7_HUMAN	NUDT7	5.0
P0C0L4	reviewed	CO4A_HUMAN	C4A CO4 CPAMD2	5.0
P0C0L5	reviewed	CO4B_HUMAN	C4B CO4 CPAMD3; C4B_2	5.0
P0C0S5	reviewed	H2AZ_HUMAN	H2AZ1 H2AFZ H2AZ	5.0
P0C0S8	reviewed	H2A1_HUMAN	H2AC11 H2AFP HIST1H2AG; H2AC13 H2AFC HIST1H2AI; H2AC15 H2AFD HIST1H2AK; H2AC16 H2AFI HIST1H2AL; H2AC17 H2AFN HIST1H2AM	5.0
P0C1S8	reviewed	WEE2_HUMAN	WEE2 WEE1B	5.0
P0C1Z6	reviewed	TFPT_HUMAN	TFPT INO80F	5.0
P0C264	reviewed	SBK3_HUMAN	SBK3 SGK110	5.0
P0C2W1	reviewed	FBSP1_HUMAN	FBXO45 FBX45	5.0
P0C5Y9	reviewed	H2AB1_HUMAN	H2AB1 H2AFB1	5.0
P0C5Z0	reviewed	H2AB2_HUMAN	H2AB2 H2AFB2; H2AB3 H2ABBD H2AFB H2AFB3	5.0
P0C7P0	reviewed	CISD3_HUMAN	CISD3	5.0
P0C7P3	reviewed	SLN14_HUMAN	SLFN14	5.0
P0C7T5	reviewed	ATX1L_HUMAN	ATXN1L BOAT BOAT1	5.0
P0C7W6	reviewed	CC172_HUMAN	CCDC172 C10orf96	5.0
P0C7X2	reviewed	ZN688_HUMAN	ZNF688	5.0
P0C869	reviewed	PA24B_HUMAN	PLA2G4B	5.0
P0C870	reviewed	JMJD7_HUMAN	JMJD7	5.0
P0CAP1	reviewed	MYZAP_HUMAN	MYZAP MYOZAP	5.0
P0CAP2	reviewed	GRL1A_HUMAN	POLR2M GRINL1A	5.0
P0CB47	reviewed	UBFL1_HUMAN	UBTFL1 C11orf27	5.0
P0CF74	reviewed	IGLC6_HUMAN	IGLC6	5.0
P0CG04	reviewed	IGLC1_HUMAN	IGLC1	5.0
P0CG20	reviewed	PRR35_HUMAN	PRR35 C16orf11	5.0
P0CG30	reviewed	GSTT2_HUMAN	GSTT2B GSTT2	5.0
P0CG37	reviewed	CFC1_HUMAN	CFC1	5.0
P0CG47	reviewed	UBB_HUMAN	UBB	5.0
P0CG48	reviewed	UBC_HUMAN	UBC	5.0
P0CW18	reviewed	PRS56_HUMAN	PRSS56	5.0
P0DI81	reviewed	TPC2A_HUMAN	TRAPPC2 SEDL	5.0
P0DI82	reviewed	TPC2B_HUMAN	TRAPPC2B SEDLP1 TRAPPC2.19 TRAPPC2P1	5.0
P0DI83	reviewed	NARR_HUMAN	RAB34 NARR	5.0
P0DJD3	reviewed	RBY1A_HUMAN	RBMY1A1 RBM1 RBM2 YRRM1 YRRM2	5.0
P0DJD7	reviewed	PEPA4_HUMAN	PGA4	5.0
P0DJD8	reviewed	PEPA3_HUMAN	PGA3	5.0
P0DJD9	reviewed	PEPA5_HUMAN	PGA5	5.0
P0DJI8	reviewed	SAA1_HUMAN	SAA1	5.0
P0DJI9	reviewed	SAA2_HUMAN	SAA2	5.0
P0DJJ0	reviewed	SRG2C_HUMAN	SRGAP2C SRGAP2P1	5.0
P0DMC3	reviewed	ELA_HUMAN	APELA ELA TDL	5.0
P0DME0	reviewed	SETLP_HUMAN	SETSIP SETP18	5.0
P0DML2	reviewed	CSH1_HUMAN	CSH1	5.0
P0DML3	reviewed	CSH2_HUMAN	CSH2	5.0
P0DMM9	reviewed	ST1A3_HUMAN	SULT1A3 STM	5.0
P0DMN0	reviewed	ST1A4_HUMAN	SULT1A4	5.0
P0DMS8	reviewed	AA3R_HUMAN	ADORA3	5.0
P0DMS9	reviewed	TMIG3_HUMAN	TMIGD3 UNQ1931/PRO4406	5.0
P0DMV8	reviewed	HS71A_HUMAN	HSPA1A HSP72 HSPA1 HSX70	5.0
P0DMV9	reviewed	HS71B_HUMAN	HSPA1B HSP72	5.0
P0DMW2	reviewed	PYDC4_HUMAN	NLRP2B CLRX.1 NLRP2P NOD24 POP4	5.0
P0DN84	reviewed	DWORF_HUMAN	STRIT1 DWORF	5.0
P0DN86	reviewed	CGB3_HUMAN	CGB3 CGB; CGB5; CGB8	5.0
P0DOY2	reviewed	IGLC2_HUMAN	IGLC2	5.0
P0DOY3	reviewed	IGLC3_HUMAN	IGLC3	5.0
P0DP23	reviewed	CALM1_HUMAN	CALM1 CALM CAM CAM1	5.0
P0DP24	reviewed	CALM2_HUMAN	CALM2 CAM2 CAMB	5.0
P0DP25	reviewed	CALM3_HUMAN	CALM3 CALML2 CAM3 CAMC CAMIII	5.0
P0DP57	reviewed	SLUR2_HUMAN	SLURP2	5.0
P0DP58	reviewed	LYNX1_HUMAN	LYNX1	5.0
P0DP91	reviewed	ERPG3_HUMAN	ERCC6	5.0
P0DPB3	reviewed	SCHI1_HUMAN	SCHIP1	5.0
P0DPB6	reviewed	RPAC2_HUMAN	POLR1D	5.0
P0DPD6	reviewed	ECE2_HUMAN	ECE2 KIAA0604 UNQ403/PRO740	5.0
P0DPD7	reviewed	EFMT4_HUMAN	EEF1AKMT4	5.0
P0DPD8	reviewed	EFCE2_HUMAN	EEF1AKMT4-ECE2	5.0
P0DPH7	reviewed	TBA3C_HUMAN	TUBA3C TUBA2	5.0
P0DPH8	reviewed	TBA3D_HUMAN	TUBA3D	5.0
P0DPK2	reviewed	H3Y1_HUMAN	H3Y1	5.0
P0DPK3	reviewed	NT2NB_HUMAN	NOTCH2NLB	5.0
P0DPK4	reviewed	NT2NC_HUMAN	NOTCH2NLC	5.0
P0DPK5	reviewed	H3Y2_HUMAN	H3Y2	5.0
P0DTE4	reviewed	UD2A1_HUMAN	UGT2A1	5.0
P0DTE5	reviewed	UD2A2_HUMAN	UGT2A2	5.0
P0DTE7	reviewed	AMY1B_HUMAN	AMY1B AMY1	5.0
P0DTE8	reviewed	AMY1C_HUMAN	AMY1C AMY1	5.0
P0DTU3	reviewed	TRAR2_HUMAN	TRA	5.0
P0DTU4	reviewed	TRBR2_HUMAN	TRB	5.0
P0DUB6	reviewed	AMY1A_HUMAN	AMY1A AMY1	5.0
P10070	reviewed	GLI2_HUMAN	GLI2 THP	5.0
P10071	reviewed	GLI3_HUMAN	GLI3	5.0
P10073	reviewed	ZSC22_HUMAN	ZSCAN22 HKR2 ZNF50	5.0
P10074	reviewed	TZAP_HUMAN	ZBTB48 HKR3 TZAP ZNF855	5.0
P10082	reviewed	PYY_HUMAN	PYY	5.0
P10092	reviewed	CALCB_HUMAN	CALCB CALC2	5.0
P10109	reviewed	ADX_HUMAN	FDX1 ADX	5.0
P10114	reviewed	RAP2A_HUMAN	RAP2A	5.0
P10124	reviewed	SRGN_HUMAN	SRGN PRG PRG1	5.0
P10144	reviewed	GRAB_HUMAN	GZMB CGL1 CSPB CTLA1 GRB	5.0
P10145	reviewed	IL8_HUMAN	CXCL8 IL8	5.0
P10147	reviewed	CCL3_HUMAN	CCL3 G0S19-1 MIP1A SCYA3	5.0
P10153	reviewed	RNAS2_HUMAN	RNASE2 EDN RNS2	5.0
P10155	reviewed	RO60_HUMAN	RO60 SSA2 TROVE2	5.0
P10163	reviewed	PRB4_HUMAN	PRB4	5.0
P10176	reviewed	COX8A_HUMAN	COX8A COX8 COX8L	5.0
P10242	reviewed	MYB_HUMAN	MYB	5.0
P10243	reviewed	MYBA_HUMAN	MYBL1 AMYB	5.0
P10244	reviewed	MYBB_HUMAN	MYBL2 BMYB	5.0
P10253	reviewed	LYAG_HUMAN	GAA	5.0
P10265	reviewed	VPK10_HUMAN	ERVK-10	5.0
P10275	reviewed	ANDR_HUMAN	AR DHTR NR3C4	5.0
P10276	reviewed	RARA_HUMAN	RARA NR1B1	5.0
P10301	reviewed	RRAS_HUMAN	RRAS	5.0
P10321	reviewed	HLAC_HUMAN	HLA-C HLAC	5.0
P10323	reviewed	ACRO_HUMAN	ACR ACRS	5.0
P10398	reviewed	ARAF_HUMAN	ARAF ARAF1 PKS PKS2	5.0
P10412	reviewed	H14_HUMAN	H1-4 H1F4 HIST1H1E	5.0
P10415	reviewed	BCL2_HUMAN	BCL2	5.0
P10451	reviewed	OSTP_HUMAN	SPP1 BNSP OPN PSEC0156	5.0
P10515	reviewed	ODP2_HUMAN	DLAT DLTA	5.0
P10523	reviewed	ARRS_HUMAN	SAG	5.0
P10586	reviewed	PTPRF_HUMAN	PTPRF LAR	5.0
P10588	reviewed	NR2F6_HUMAN	NR2F6 EAR2 ERBAL2	5.0
P10589	reviewed	COT1_HUMAN	NR2F1 EAR3 ERBAL3 TFCOUP1	5.0
P10599	reviewed	THIO_HUMAN	TXN TRDX TRX TRX1	5.0
P10600	reviewed	TGFB3_HUMAN	TGFB3	5.0
P10606	reviewed	COX5B_HUMAN	COX5B	5.0
P10619	reviewed	PPGB_HUMAN	CTSA PPGB	5.0
P10620	reviewed	MGST1_HUMAN	MGST1 GST12 MGST	5.0
P10632	reviewed	CP2C8_HUMAN	CYP2C8	5.0
P10635	reviewed	CP2D6_HUMAN	CYP2D6 CYP2DL1	5.0
P10636	reviewed	TAU_HUMAN	MAPT MAPTL MTBT1 TAU	5.0
P10643	reviewed	CO7_HUMAN	C7	5.0
P10644	reviewed	KAP0_HUMAN	PRKAR1A PKR1 PRKAR1 TSE1	5.0
P10645	reviewed	CMGA_HUMAN	CHGA	5.0
P10646	reviewed	TFPI1_HUMAN	TFPI LACI TFPI1	5.0
P10696	reviewed	PPBN_HUMAN	ALPG ALPPL ALPPL2	5.0
P10720	reviewed	PF4V_HUMAN	PF4V1 CXCL4V1 SCYB4V1	5.0
P10721	reviewed	KIT_HUMAN	KIT SCFR	5.0
P10745	reviewed	RET3_HUMAN	RBP3	5.0
P10746	reviewed	HEM4_HUMAN	UROS	5.0
P10747	reviewed	CD28_HUMAN	CD28	5.0
P10767	reviewed	FGF6_HUMAN	FGF6 HST2 HSTF2	5.0
P10768	reviewed	ESTD_HUMAN	ESD	5.0
P10809	reviewed	CH60_HUMAN	HSPD1 HSP60	5.0
P10826	reviewed	RARB_HUMAN	RARB HAP NR1B2	5.0
P10827	reviewed	THA_HUMAN	THRA EAR7 ERBA1 NR1A1 THRA1 THRA2	5.0
P10828	reviewed	THB_HUMAN	THRB ERBA2 NR1A2 THR1	5.0
P10909	reviewed	CLUS_HUMAN	CLU APOJ CLI KUB1 AAG4	5.0
P10911	reviewed	MCF2_HUMAN	MCF2 DBL	5.0
P10912	reviewed	GHR_HUMAN	GHR	5.0
P10914	reviewed	IRF1_HUMAN	IRF1	5.0
P10916	reviewed	MLRV_HUMAN	MYL2 MLC2	5.0
P10966	reviewed	CD8B_HUMAN	CD8B CD8B1	5.0
P10997	reviewed	IAPP_HUMAN	IAPP	5.0
P11021	reviewed	BIP_HUMAN	HSPA5 GRP78	5.0
P11047	reviewed	LAMC1_HUMAN	LAMC1 LAMB2	5.0
P11049	reviewed	CD37_HUMAN	CD37 TSPAN26	5.0
P11055	reviewed	MYH3_HUMAN	MYH3	5.0
P11086	reviewed	PNMT_HUMAN	PNMT PENT	5.0
P11117	reviewed	PPAL_HUMAN	ACP2	5.0
P11137	reviewed	MTAP2_HUMAN	MAP2	5.0
P11142	reviewed	HSP7C_HUMAN	HSPA8 HSC70 HSP73 HSPA10	5.0
P11150	reviewed	LIPC_HUMAN	LIPC HTGL	5.0
P11161	reviewed	EGR2_HUMAN	EGR2 KROX20	5.0
P11166	reviewed	GTR1_HUMAN	SLC2A1 GLUT1	5.0
P11168	reviewed	GTR2_HUMAN	SLC2A2 GLUT2	5.0
P11169	reviewed	GTR3_HUMAN	SLC2A3 GLUT3	5.0
P11171	reviewed	EPB41_HUMAN	EPB41 E41P	5.0
P11172	reviewed	UMPS_HUMAN	UMPS OK/SW-cl.21	5.0
P11177	reviewed	ODPB_HUMAN	PDHB PHE1B	5.0
P11182	reviewed	ODB2_HUMAN	DBT BCATE2	5.0
P11215	reviewed	ITAM_HUMAN	ITGAM CD11B CR3A	5.0
P11216	reviewed	PYGB_HUMAN	PYGB	5.0
P11217	reviewed	PYGM_HUMAN	PYGM	5.0
P11226	reviewed	MBL2_HUMAN	MBL2 COLEC1 MBL	5.0
P11229	reviewed	ACM1_HUMAN	CHRM1	5.0
P11230	reviewed	ACHB_HUMAN	CHRNB1 ACHRB CHRNB	5.0
P11233	reviewed	RALA_HUMAN	RALA RAL	5.0
P11234	reviewed	RALB_HUMAN	RALB	5.0
P11245	reviewed	ARY2_HUMAN	NAT2 AAC2	5.0
P11274	reviewed	BCR_HUMAN	BCR BCR1 D22S11	5.0
P11277	reviewed	SPTB1_HUMAN	SPTB SPTB1	5.0
P11279	reviewed	LAMP1_HUMAN	LAMP1	5.0
P11308	reviewed	ERG_HUMAN	ERG	5.0
P11309	reviewed	PIM1_HUMAN	PIM1	5.0
P11310	reviewed	ACADM_HUMAN	ACADM	5.0
P11362	reviewed	FGFR1_HUMAN	FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR	5.0
P11387	reviewed	TOP1_HUMAN	TOP1	5.0
P11388	reviewed	TOP2A_HUMAN	TOP2A TOP2	5.0
P11413	reviewed	G6PD_HUMAN	G6PD	5.0
P11441	reviewed	UBL4A_HUMAN	UBL4A DXS254E GDX UBL4	5.0
P11464	reviewed	PSG1_HUMAN	PSG1 B1G1 PSBG1 PSGGA	5.0
P11473	reviewed	VDR_HUMAN	VDR NR1I1	5.0
P11474	reviewed	ERR1_HUMAN	ESRRA ERR1 ESRL1 NR3B1	5.0
P11487	reviewed	FGF3_HUMAN	FGF3 INT2	5.0
P11488	reviewed	GNAT1_HUMAN	GNAT1 GNATR	5.0
P11498	reviewed	PYC_HUMAN	PC	5.0
P11509	reviewed	CP2A6_HUMAN	CYP2A6 CYP2A3	5.0
P11511	reviewed	CP19A_HUMAN	CYP19A1 ARO1 CYAR CYP19	5.0
P11532	reviewed	DMD_HUMAN	DMD	5.0
P11586	reviewed	C1TC_HUMAN	MTHFD1 MTHFC MTHFD	5.0
P11597	reviewed	CETP_HUMAN	CETP	5.0
P11678	reviewed	PERE_HUMAN	EPX EPER EPO EPP	5.0
P11684	reviewed	UTER_HUMAN	SCGB1A1 CC10 CCSP UGB	5.0
P11686	reviewed	PSPC_HUMAN	SFTPC SFTP2	5.0
P11712	reviewed	CP2C9_HUMAN	CYP2C9 CYP2C10	5.0
P11717	reviewed	MPRI_HUMAN	IGF2R MPRI	5.0
P11766	reviewed	ADHX_HUMAN	ADH5 ADHX FDH	5.0
P11801	reviewed	KPSH1_HUMAN	PSKH1	5.0
P11802	reviewed	CDK4_HUMAN	CDK4	5.0
P11831	reviewed	SRF_HUMAN	SRF	5.0
P11836	reviewed	CD20_HUMAN	MS4A1 CD20	5.0
P11908	reviewed	PRPS2_HUMAN	PRPS2	5.0
P11912	reviewed	CD79A_HUMAN	CD79A IGA MB1	5.0
P11926	reviewed	DCOR_HUMAN	ODC1	5.0
P11940	reviewed	PABP1_HUMAN	PABPC1 PAB1 PABP PABP1 PABPC2	5.0
P12004	reviewed	PCNA_HUMAN	PCNA	5.0
P12018	reviewed	VPREB_HUMAN	VPREB1 VPREB	5.0
P12034	reviewed	FGF5_HUMAN	FGF5	5.0
P12035	reviewed	K2C3_HUMAN	KRT3	5.0
P12036	reviewed	NFH_HUMAN	NEFH KIAA0845 NFH	5.0
P12074	reviewed	CX6A1_HUMAN	COX6A1 COX6AL	5.0
P12081	reviewed	HARS1_HUMAN	HARS1 HARS HRS	5.0
P12104	reviewed	FABPI_HUMAN	FABP2 FABPI	5.0
P12107	reviewed	COBA1_HUMAN	COL11A1 COLL6	5.0
P12109	reviewed	CO6A1_HUMAN	COL6A1	5.0
P12110	reviewed	CO6A2_HUMAN	COL6A2	5.0
P12111	reviewed	CO6A3_HUMAN	COL6A3	5.0
P12235	reviewed	ADT1_HUMAN	SLC25A4 AAC1 ANT1	5.0
P12236	reviewed	ADT3_HUMAN	SLC25A6 AAC3 ANT3 CDABP0051	5.0
P12259	reviewed	FA5_HUMAN	F5	5.0
P12268	reviewed	IMDH2_HUMAN	IMPDH2 IMPD2	5.0
P12270	reviewed	TPR_HUMAN	TPR	5.0
P12271	reviewed	RLBP1_HUMAN	RLBP1 CRALBP	5.0
P12272	reviewed	PTHR_HUMAN	PTHLH PTHRP	5.0
P12273	reviewed	PIP_HUMAN	PIP GCDFP15 GPIP4	5.0
P12277	reviewed	KCRB_HUMAN	CKB CKBB	5.0
P12314	reviewed	FCGR1_HUMAN	FCGR1A FCG1 FCGR1 IGFR1	5.0
P12318	reviewed	FCG2A_HUMAN	FCGR2A CD32 FCG2 FCGR2A1 IGFR2	5.0
P12319	reviewed	FCERA_HUMAN	FCER1A FCE1A	5.0
P12429	reviewed	ANXA3_HUMAN	ANXA3 ANX3	5.0
P12524	reviewed	MYCL_HUMAN	MYCL BHLHE38 LMYC MYCL1	5.0
P12532	reviewed	KCRU_HUMAN	CKMT1A CKMT; CKMT1B CKMT	5.0
P12544	reviewed	GRAA_HUMAN	GZMA CTLA3 HFSP	5.0
P12643	reviewed	BMP2_HUMAN	BMP2 BMP2A	5.0
P12644	reviewed	BMP4_HUMAN	BMP4 BMP2B DVR4	5.0
P12645	reviewed	BMP3_HUMAN	BMP3 BMP3A	5.0
P12694	reviewed	ODBA_HUMAN	BCKDHA	5.0
P12724	reviewed	ECP_HUMAN	RNASE3 ECP RNS3	5.0
P12755	reviewed	SKI_HUMAN	SKI	5.0
P12757	reviewed	SKIL_HUMAN	SKIL SNO	5.0
P12814	reviewed	ACTN1_HUMAN	ACTN1	5.0
P12821	reviewed	ACE_HUMAN	ACE DCP DCP1	5.0
P12829	reviewed	MYL4_HUMAN	MYL4 MLC1 PRO1957	5.0
P12830	reviewed	CADH1_HUMAN	CDH1 CDHE UVO	5.0
P12838	reviewed	DEF4_HUMAN	DEFA4 DEF4	5.0
P12882	reviewed	MYH1_HUMAN	MYH1	5.0
P12883	reviewed	MYH7_HUMAN	MYH7 MYHCB	5.0
P12931	reviewed	SRC_HUMAN	SRC SRC1	5.0
P12955	reviewed	PEPD_HUMAN	PEPD PRD	5.0
P12956	reviewed	XRCC6_HUMAN	XRCC6 G22P1	5.0
P12980	reviewed	LYL1_HUMAN	LYL1 BHLHA18	5.0
P13010	reviewed	XRCC5_HUMAN	XRCC5 G22P2	5.0
P13051	reviewed	UNG_HUMAN	UNG DGU UNG1 UNG15	5.0
P13056	reviewed	NR2C1_HUMAN	NR2C1 TR2	5.0
P13073	reviewed	COX41_HUMAN	COX4I1 COX4	5.0
P13164	reviewed	IFM1_HUMAN	IFITM1 CD225 IFI17	5.0
P13196	reviewed	HEM1_HUMAN	ALAS1 ALAS3 ALASH OK/SW-cl.121	5.0
P13224	reviewed	GP1BB_HUMAN	GP1BB	5.0
P13232	reviewed	IL7_HUMAN	IL7	5.0
P13236	reviewed	CCL4_HUMAN	CCL4 LAG1 MIP1B SCYA4	5.0
P13284	reviewed	GILT_HUMAN	IFI30 GILT IP30	5.0
P13349	reviewed	MYF5_HUMAN	MYF5 BHLHC2	5.0
P13378	reviewed	HXD8_HUMAN	HOXD8 HOX4E	5.0
P13385	reviewed	TDGF1_HUMAN	TDGF1 CRIPTO	5.0
P13473	reviewed	LAMP2_HUMAN	LAMP2	5.0
P13489	reviewed	RINI_HUMAN	RNH1 PRI RNH	5.0
P13497	reviewed	BMP1_HUMAN	BMP1 PCOLC	5.0
P13498	reviewed	CY24A_HUMAN	CYBA	5.0
P13500	reviewed	CCL2_HUMAN	CCL2 MCP1 SCYA2	5.0
P13501	reviewed	CCL5_HUMAN	CCL5 D17S136E SCYA5	5.0
P13521	reviewed	SCG2_HUMAN	SCG2 CHGC	5.0
P13533	reviewed	MYH6_HUMAN	MYH6 MYHCA	5.0
P13535	reviewed	MYH8_HUMAN	MYH8	5.0
P13569	reviewed	CFTR_HUMAN	CFTR ABCC7	5.0
P13584	reviewed	CP4B1_HUMAN	CYP4B1	5.0
P13591	reviewed	NCAM1_HUMAN	NCAM1 NCAM	5.0
P13598	reviewed	ICAM2_HUMAN	ICAM2	5.0
P13611	reviewed	CSPG2_HUMAN	VCAN CSPG2	5.0
P13612	reviewed	ITA4_HUMAN	ITGA4 CD49D	5.0
P13631	reviewed	RARG_HUMAN	RARG NR1B3	5.0
P13637	reviewed	AT1A3_HUMAN	ATP1A3	5.0
P13639	reviewed	EF2_HUMAN	EEF2 EF2	5.0
P13640	reviewed	MT1G_HUMAN	MT1G MT1K MT1M	5.0
P13645	reviewed	K1C10_HUMAN	KRT10 KPP	5.0
P13646	reviewed	K1C13_HUMAN	KRT13	5.0
P13647	reviewed	K2C5_HUMAN	KRT5	5.0
P13667	reviewed	PDIA4_HUMAN	PDIA4 ERP70 ERP72	5.0
P13671	reviewed	CO6_HUMAN	C6	5.0
P13674	reviewed	P4HA1_HUMAN	P4HA1 P4HA	5.0
P13682	reviewed	ZNF35_HUMAN	ZNF35	5.0
P13686	reviewed	PPA5_HUMAN	ACP5	5.0
P13688	reviewed	CEAM1_HUMAN	CEACAM1 BGP BGP1	5.0
